"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/20/2018","AQS","370670022","1","30","ug/m3 SC","28","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/21/2018","AQS","370670022","1","22","ug/m3 SC","20","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/22/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/23/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/24/2018","AQS","370670022","1","12","ug/m3 SC","11","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/25/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/26/2018","AQS","370670022","1","9","ug/m3 SC","8","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/27/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/28/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/29/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"06/30/2018","AQS","370670022","1","17","ug/m3 SC","16","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/01/2018","AQS","370670022","1","12","ug/m3 SC","11","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/02/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/03/2018","AQS","370670022","1","18","ug/m3 SC","17","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/04/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/05/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/06/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/07/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/08/2018","AQS","370670022","1","10","ug/m3 SC","9","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/09/2018","AQS","370670022","1","9","ug/m3 SC","8","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/10/2018","AQS","370670022","1","17","ug/m3 SC","16","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/11/2018","AQS","370670022","1","20","ug/m3 SC","19","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/12/2018","AQS","370670022","1","18","ug/m3 SC","17","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/13/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/14/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/15/2018","AQS","370670022","1","20","ug/m3 SC","19","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/16/2018","AQS","370670022","1","18","ug/m3 SC","17","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/17/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/18/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/19/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/20/2018","AQS","370670022","1","17","ug/m3 SC","16","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/21/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/22/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/23/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/24/2018","AQS","370670022","1","12","ug/m3 SC","11","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/25/2018","AQS","370670022","1","12","ug/m3 SC","11","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/26/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/27/2018","AQS","370670022","1","16","ug/m3 SC","15","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/28/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/29/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/30/2018","AQS","370670022","1","9","ug/m3 SC","8","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"07/31/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/01/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/02/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/03/2018","AQS","370670022","1","11","ug/m3 SC","10","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/04/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/05/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/06/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/07/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/08/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/09/2018","AQS","370670022","1","16","ug/m3 SC","15","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/10/2018","AQS","370670022","1","18","ug/m3 SC","17","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/11/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/12/2018","AQS","370670022","1","18","ug/m3 SC","17","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/13/2018","AQS","370670022","1","16","ug/m3 SC","15","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/14/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/15/2018","AQS","370670022","1","20","ug/m3 SC","19","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/16/2018","AQS","370670022","1","30","ug/m3 SC","28","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/17/2018","AQS","370670022","1","20","ug/m3 SC","19","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/18/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/19/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/20/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/21/2018","AQS","370670022","1","16","ug/m3 SC","15","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/22/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/23/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/24/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/25/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/26/2018","AQS","370670022","1","17","ug/m3 SC","16","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/27/2018","AQS","370670022","1","21","ug/m3 SC","19","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/28/2018","AQS","370670022","1","23","ug/m3 SC","21","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/29/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/30/2018","AQS","370670022","1","19","ug/m3 SC","18","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"08/31/2018","AQS","370670022","1","12","ug/m3 SC","11","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/01/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/02/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/03/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/04/2018","AQS","370670022","1","14","ug/m3 SC","13","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/05/2018","AQS","370670022","1","16","ug/m3 SC","15","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/06/2018","AQS","370670022","1","15","ug/m3 SC","14","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/07/2018","AQS","370670022","1","17","ug/m3 SC","16","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/08/2018","AQS","370670022","1","16","ug/m3 SC","15","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/09/2018","AQS","370670022","1","7","ug/m3 SC","6","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/10/2018","AQS","370670022","1","10","ug/m3 SC","9","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
"09/11/2018","AQS","370670022","1","13","ug/m3 SC","12","Hattie Avenue","1","100.0000","81102","PM10 Total 0-10um STP","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.110693332","-80.2264378"
