"","Date","Site.ID","Daily.Mean.Concentration","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"412",2018-08-27,370210034,11.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"413",2018-08-28,370210034,9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"414",2018-08-29,370210034,9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"416",2018-08-31,370210034,5.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"417",2018-09-01,370210034,5.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"418",2018-09-02,370210034,6.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"419",2018-09-03,370210034,5.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"420",2018-09-04,370210034,6.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"422",2018-09-06,370210034,9.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"423",2018-09-07,370210034,7.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"424",2018-09-08,370210034,9.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"425",2018-09-09,370210034,8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"426",2018-09-10,370210034,4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"428",2018-09-12,370210034,9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"429",2018-09-13,370210034,5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"430",2018-09-14,370210034,2.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"431",2018-09-15,370210034,1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"432",2018-09-16,370210034,0.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"434",2018-09-18,370210034,3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"435",2018-09-19,370210034,7.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"436",2018-09-20,370210034,11,"PM2.5","Buncombe",35.6062000008935,-82.5844
"437",2018-09-21,370210034,10.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"438",2018-09-22,370210034,9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"440",2018-09-24,370210034,5.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"441",2018-09-25,370210034,3.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"442",2018-09-26,370210034,2.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"443",2018-09-27,370210034,1.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"444",2018-09-28,370210034,0.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"446",2018-09-30,370210034,5.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"447",2018-10-01,370210034,6.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"448",2018-10-02,370210034,7.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"449",2018-10-03,370210034,7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"450",2018-10-04,370210034,6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"452",2018-10-06,370210034,10.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"453",2018-10-07,370210034,12.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"454",2018-10-08,370210034,8.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"455",2018-10-09,370210034,3.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"456",2018-10-10,370210034,1.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"458",2018-10-12,370210034,2.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"459",2018-10-13,370210034,3.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"460",2018-10-14,370210034,4.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"461",2018-10-15,370210034,7.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"462",2018-10-16,370210034,1.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"464",2018-10-18,370210034,3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"465",2018-10-19,370210034,7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"466",2018-10-20,370210034,4.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"467",2018-10-21,370210034,1.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"468",2018-10-22,370210034,4.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"470",2018-10-24,370210034,5.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"471",2018-10-25,370210034,5.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"472",2018-10-26,370210034,1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"473",2018-10-27,370210034,2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"474",2018-10-28,370210034,5.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"476",2018-10-30,370210034,5.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"477",2018-10-31,370210034,9.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"478",2018-11-01,370210034,5.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"479",2018-11-02,370210034,0.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"480",2018-11-03,370210034,4.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"482",2018-11-05,370210034,5.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"483",2018-11-06,370210034,1.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"484",2018-11-07,370210034,2.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"485",2018-11-08,370210034,4.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"486",2018-11-09,370210034,2.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"488",2018-11-11,370210034,7.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"489",2018-11-12,370210034,6.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"490",2018-11-13,370210034,0.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"491",2018-11-14,370210034,3.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"492",2018-11-15,370210034,0.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"494",2018-11-17,370210034,7.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"495",2018-11-18,370210034,12.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"496",2018-11-19,370210034,13.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"497",2018-11-20,370210034,3.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"498",2018-11-21,370210034,4.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"500",2018-11-23,370210034,13.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"501",2018-11-24,370210034,1.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"502",2018-11-25,370210034,5.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"503",2018-11-26,370210034,1.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"504",2018-11-27,370210034,2.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"506",2018-11-29,370210034,8.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"507",2018-11-30,370210034,12,"PM2.5","Buncombe",35.6062000008935,-82.5844
"508",2018-12-01,370210034,5.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"509",2018-12-02,370210034,3.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"510",2018-12-03,370210034,3.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"512",2018-12-05,370210034,1.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"513",2018-12-06,370210034,9.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"514",2018-12-07,370210034,5.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"515",2018-12-08,370210034,11.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"516",2018-12-09,370210034,5.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"518",2018-12-11,370210034,3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"519",2018-12-12,370210034,9.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"520",2018-12-13,370210034,12.8,"PM2.5","Buncombe",35.6062000008935,-82.5844
"521",2018-12-14,370210034,4.7,"PM2.5","Buncombe",35.6062000008935,-82.5844
"522",2018-12-15,370210034,2.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"524",2018-12-17,370210034,-0.2,"PM2.5","Buncombe",35.6062000008935,-82.5844
"525",2018-12-18,370210034,4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"526",2018-12-19,370210034,8.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"527",2018-12-20,370210034,8.6,"PM2.5","Buncombe",35.6062000008935,-82.5844
"528",2018-12-21,370210034,0.9,"PM2.5","Buncombe",35.6062000008935,-82.5844
"530",2018-12-23,370210034,7.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"531",2018-12-24,370210034,2.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"532",2018-12-25,370210034,10.3,"PM2.5","Buncombe",35.6062000008935,-82.5844
"533",2018-12-26,370210034,12.5,"PM2.5","Buncombe",35.6062000008935,-82.5844
"534",2018-12-27,370210034,8.1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"536",2018-12-29,370210034,2.4,"PM2.5","Buncombe",35.6062000008935,-82.5844
"537",2018-12-31,370210034,1,"PM2.5","Buncombe",35.6062000008935,-82.5844
"538",2018-01-02,370350004,8.8,"PM2.5","Catawba",35.728889,-81.365556
"539",2018-01-08,370350004,12.5,"PM2.5","Catawba",35.728889,-81.365556
"540",2018-01-14,370350004,6,"PM2.5","Catawba",35.728889,-81.365556
"541",2018-01-20,370350004,7.5,"PM2.5","Catawba",35.728889,-81.365556
"542",2018-01-26,370350004,12.8,"PM2.5","Catawba",35.728889,-81.365556
"543",2018-02-01,370350004,10.3,"PM2.5","Catawba",35.728889,-81.365556
"544",2018-02-07,370350004,7.7,"PM2.5","Catawba",35.728889,-81.365556
"545",2018-02-13,370350004,6.7,"PM2.5","Catawba",35.728889,-81.365556
"546",2018-02-19,370350004,8,"PM2.5","Catawba",35.728889,-81.365556
"547",2018-02-26,370350004,3.9,"PM2.5","Catawba",35.728889,-81.365556
"548",2018-03-03,370350004,2.4,"PM2.5","Catawba",35.728889,-81.365556
"549",2018-03-09,370350004,6,"PM2.5","Catawba",35.728889,-81.365556
"550",2018-03-15,370350004,9.5,"PM2.5","Catawba",35.728889,-81.365556
"551",2018-03-21,370350004,2.8,"PM2.5","Catawba",35.728889,-81.365556
"552",2018-03-27,370350004,7.6,"PM2.5","Catawba",35.728889,-81.365556
"553",2018-04-02,370350004,8.3,"PM2.5","Catawba",35.728889,-81.365556
"554",2018-04-08,370350004,4.3,"PM2.5","Catawba",35.728889,-81.365556
"555",2018-04-14,370350004,10.5,"PM2.5","Catawba",35.728889,-81.365556
"556",2018-04-20,370350004,5.2,"PM2.5","Catawba",35.728889,-81.365556
"557",2018-04-26,370350004,4,"PM2.5","Catawba",35.728889,-81.365556
"558",2018-05-02,370350004,10.6,"PM2.5","Catawba",35.728889,-81.365556
"559",2018-05-08,370350004,7.8,"PM2.5","Catawba",35.728889,-81.365556
"560",2018-05-17,370350004,5.3,"PM2.5","Catawba",35.728889,-81.365556
"561",2018-05-20,370350004,9,"PM2.5","Catawba",35.728889,-81.365556
"562",2018-06-01,370350004,5.9,"PM2.5","Catawba",35.728889,-81.365556
"563",2018-06-07,370350004,10.7,"PM2.5","Catawba",35.728889,-81.365556
"564",2018-06-13,370350004,6.7,"PM2.5","Catawba",35.728889,-81.365556
"565",2018-06-19,370350004,10.9,"PM2.5","Catawba",35.728889,-81.365556
"566",2018-06-25,370350004,7.2,"PM2.5","Catawba",35.728889,-81.365556
"567",2018-07-01,370350004,7,"PM2.5","Catawba",35.728889,-81.365556
"568",2018-07-07,370350004,6.5,"PM2.5","Catawba",35.728889,-81.365556
"569",2018-07-13,370350004,13.7,"PM2.5","Catawba",35.728889,-81.365556
"570",2018-07-19,370350004,9.3,"PM2.5","Catawba",35.728889,-81.365556
"571",2018-07-25,370350004,5.7,"PM2.5","Catawba",35.728889,-81.365556
"572",2018-07-31,370350004,8,"PM2.5","Catawba",35.728889,-81.365556
"573",2018-08-06,370350004,6.4,"PM2.5","Catawba",35.728889,-81.365556
"574",2018-08-12,370350004,8.1,"PM2.5","Catawba",35.728889,-81.365556
"575",2018-08-18,370350004,4.8,"PM2.5","Catawba",35.728889,-81.365556
"576",2018-08-24,370350004,8.3,"PM2.5","Catawba",35.728889,-81.365556
"577",2018-08-30,370350004,9.2,"PM2.5","Catawba",35.728889,-81.365556
"578",2018-09-05,370350004,9.8,"PM2.5","Catawba",35.728889,-81.365556
"579",2018-09-11,370350004,8.3,"PM2.5","Catawba",35.728889,-81.365556
"580",2018-09-23,370350004,11.8,"PM2.5","Catawba",35.728889,-81.365556
"581",2018-09-29,370350004,7.4,"PM2.5","Catawba",35.728889,-81.365556
"582",2018-10-05,370350004,9.2,"PM2.5","Catawba",35.728889,-81.365556
"583",2018-10-11,370350004,3,"PM2.5","Catawba",35.728889,-81.365556
"584",2018-10-17,370350004,3,"PM2.5","Catawba",35.728889,-81.365556
"585",2018-10-23,370350004,7.7,"PM2.5","Catawba",35.728889,-81.365556
"586",2018-10-29,370350004,3.3,"PM2.5","Catawba",35.728889,-81.365556
"587",2018-11-04,370350004,6.7,"PM2.5","Catawba",35.728889,-81.365556
"588",2018-11-10,370350004,4.4,"PM2.5","Catawba",35.728889,-81.365556
"589",2018-11-16,370350004,4.8,"PM2.5","Catawba",35.728889,-81.365556
"590",2018-11-22,370350004,8,"PM2.5","Catawba",35.728889,-81.365556
"591",2018-11-28,370350004,5.7,"PM2.5","Catawba",35.728889,-81.365556
"592",2018-12-04,370350004,3.2,"PM2.5","Catawba",35.728889,-81.365556
"593",2018-12-10,370350004,5.5,"PM2.5","Catawba",35.728889,-81.365556
"594",2018-12-16,370350004,2.8,"PM2.5","Catawba",35.728889,-81.365556
"595",2018-12-22,370350004,2.9,"PM2.5","Catawba",35.728889,-81.365556
"596",2018-12-28,370350004,4.5,"PM2.5","Catawba",35.728889,-81.365556
"597",2018-01-01,370350004,5.8,"PM2.5","Catawba",35.728889,-81.365556
"599",2018-01-03,370350004,20.3,"PM2.5","Catawba",35.728889,-81.365556
"600",2018-01-04,370350004,7.6,"PM2.5","Catawba",35.728889,-81.365556
"601",2018-01-05,370350004,4.8,"PM2.5","Catawba",35.728889,-81.365556
"602",2018-01-06,370350004,5.3,"PM2.5","Catawba",35.728889,-81.365556
"603",2018-01-07,370350004,11.5,"PM2.5","Catawba",35.728889,-81.365556
"605",2018-01-09,370350004,22.3,"PM2.5","Catawba",35.728889,-81.365556
"606",2018-01-10,370350004,10.8,"PM2.5","Catawba",35.728889,-81.365556
"607",2018-01-11,370350004,10.5,"PM2.5","Catawba",35.728889,-81.365556
"608",2018-01-12,370350004,3.3,"PM2.5","Catawba",35.728889,-81.365556
"609",2018-01-13,370350004,1.5,"PM2.5","Catawba",35.728889,-81.365556
"611",2018-01-15,370350004,13,"PM2.5","Catawba",35.728889,-81.365556
"612",2018-01-16,370350004,24.5,"PM2.5","Catawba",35.728889,-81.365556
"613",2018-01-17,370350004,9.7,"PM2.5","Catawba",35.728889,-81.365556
"614",2018-01-18,370350004,10.9,"PM2.5","Catawba",35.728889,-81.365556
"615",2018-01-19,370350004,15.5,"PM2.5","Catawba",35.728889,-81.365556
"617",2018-01-21,370350004,7.9,"PM2.5","Catawba",35.728889,-81.365556
"618",2018-01-22,370350004,15.3,"PM2.5","Catawba",35.728889,-81.365556
"619",2018-01-23,370350004,5,"PM2.5","Catawba",35.728889,-81.365556
"620",2018-01-24,370350004,4,"PM2.5","Catawba",35.728889,-81.365556
"621",2018-01-25,370350004,5.8,"PM2.5","Catawba",35.728889,-81.365556
"623",2018-01-27,370350004,17.2,"PM2.5","Catawba",35.728889,-81.365556
"624",2018-01-28,370350004,12.9,"PM2.5","Catawba",35.728889,-81.365556
"625",2018-01-29,370350004,3.7,"PM2.5","Catawba",35.728889,-81.365556
"626",2018-01-30,370350004,2.3,"PM2.5","Catawba",35.728889,-81.365556
"627",2018-01-31,370350004,7.5,"PM2.5","Catawba",35.728889,-81.365556
"629",2018-02-02,370350004,1,"PM2.5","Catawba",35.728889,-81.365556
"630",2018-02-03,370350004,8.3,"PM2.5","Catawba",35.728889,-81.365556
"631",2018-02-04,370350004,8.1,"PM2.5","Catawba",35.728889,-81.365556
"632",2018-02-05,370350004,4.1,"PM2.5","Catawba",35.728889,-81.365556
"633",2018-02-06,370350004,14.6,"PM2.5","Catawba",35.728889,-81.365556
"635",2018-02-08,370350004,6.2,"PM2.5","Catawba",35.728889,-81.365556
"636",2018-02-09,370350004,12.7,"PM2.5","Catawba",35.728889,-81.365556
"637",2018-02-10,370350004,12.4,"PM2.5","Catawba",35.728889,-81.365556
"638",2018-02-11,370350004,4.6,"PM2.5","Catawba",35.728889,-81.365556
"639",2018-02-12,370350004,1.3,"PM2.5","Catawba",35.728889,-81.365556
"641",2018-02-14,370350004,12.1,"PM2.5","Catawba",35.728889,-81.365556
"642",2018-02-15,370350004,8,"PM2.5","Catawba",35.728889,-81.365556
"643",2018-02-16,370350004,4.4,"PM2.5","Catawba",35.728889,-81.365556
"644",2018-02-17,370350004,2.5,"PM2.5","Catawba",35.728889,-81.365556
"645",2018-02-18,370350004,4.6,"PM2.5","Catawba",35.728889,-81.365556
"647",2018-02-20,370350004,11.6,"PM2.5","Catawba",35.728889,-81.365556
"648",2018-02-21,370350004,8.5,"PM2.5","Catawba",35.728889,-81.365556
"649",2018-02-22,370350004,10.9,"PM2.5","Catawba",35.728889,-81.365556
"650",2018-02-23,370350004,16.3,"PM2.5","Catawba",35.728889,-81.365556
"651",2018-02-24,370350004,12.7,"PM2.5","Catawba",35.728889,-81.365556
"652",2018-02-25,370350004,10.2,"PM2.5","Catawba",35.728889,-81.365556
"654",2018-02-27,370350004,6.3,"PM2.5","Catawba",35.728889,-81.365556
"655",2018-02-28,370350004,10,"PM2.5","Catawba",35.728889,-81.365556
"656",2018-03-01,370350004,5.2,"PM2.5","Catawba",35.728889,-81.365556
"657",2018-03-02,370350004,0.4,"PM2.5","Catawba",35.728889,-81.365556
"659",2018-03-04,370350004,4.8,"PM2.5","Catawba",35.728889,-81.365556
"660",2018-03-05,370350004,11.9,"PM2.5","Catawba",35.728889,-81.365556
"661",2018-03-06,370350004,14.2,"PM2.5","Catawba",35.728889,-81.365556
"662",2018-03-07,370350004,7.2,"PM2.5","Catawba",35.728889,-81.365556
"663",2018-03-08,370350004,5.7,"PM2.5","Catawba",35.728889,-81.365556
"665",2018-03-10,370350004,19,"PM2.5","Catawba",35.728889,-81.365556
"666",2018-03-11,370350004,19.1,"PM2.5","Catawba",35.728889,-81.365556
"667",2018-03-12,370350004,5.6,"PM2.5","Catawba",35.728889,-81.365556
"668",2018-03-13,370350004,5.4,"PM2.5","Catawba",35.728889,-81.365556
"669",2018-03-14,370350004,3.5,"PM2.5","Catawba",35.728889,-81.365556
"671",2018-03-16,370350004,9.1,"PM2.5","Catawba",35.728889,-81.365556
"672",2018-03-17,370350004,10.8,"PM2.5","Catawba",35.728889,-81.365556
"673",2018-03-18,370350004,4.1,"PM2.5","Catawba",35.728889,-81.365556
"674",2018-03-19,370350004,9.2,"PM2.5","Catawba",35.728889,-81.365556
"675",2018-03-20,370350004,4.8,"PM2.5","Catawba",35.728889,-81.365556
"677",2018-03-22,370350004,4.1,"PM2.5","Catawba",35.728889,-81.365556
"678",2018-03-23,370350004,5.7,"PM2.5","Catawba",35.728889,-81.365556
"679",2018-03-24,370350004,8.7,"PM2.5","Catawba",35.728889,-81.365556
"680",2018-03-25,370350004,3.5,"PM2.5","Catawba",35.728889,-81.365556
"681",2018-03-26,370350004,4.9,"PM2.5","Catawba",35.728889,-81.365556
"683",2018-03-28,370350004,10.1,"PM2.5","Catawba",35.728889,-81.365556
"684",2018-03-29,370350004,11,"PM2.5","Catawba",35.728889,-81.365556
"685",2018-03-30,370350004,1.5,"PM2.5","Catawba",35.728889,-81.365556
"686",2018-03-31,370350004,3.4,"PM2.5","Catawba",35.728889,-81.365556
"687",2018-04-01,370350004,6.3,"PM2.5","Catawba",35.728889,-81.365556
"689",2018-04-03,370350004,9.6,"PM2.5","Catawba",35.728889,-81.365556
"690",2018-04-04,370350004,3.3,"PM2.5","Catawba",35.728889,-81.365556
"691",2018-04-05,370350004,4.9,"PM2.5","Catawba",35.728889,-81.365556
"692",2018-04-06,370350004,8.9,"PM2.5","Catawba",35.728889,-81.365556
"693",2018-04-07,370350004,5.2,"PM2.5","Catawba",35.728889,-81.365556
"695",2018-04-09,370350004,5.1,"PM2.5","Catawba",35.728889,-81.365556
"696",2018-04-10,370350004,-0.1,"PM2.5","Catawba",35.728889,-81.365556
"697",2018-04-11,370350004,0.2,"PM2.5","Catawba",35.728889,-81.365556
"698",2018-04-12,370350004,0.3,"PM2.5","Catawba",35.728889,-81.365556
"699",2018-04-13,370350004,10,"PM2.5","Catawba",35.728889,-81.365556
"701",2018-04-15,370350004,7.7,"PM2.5","Catawba",35.728889,-81.365556
"702",2018-04-16,370350004,0.6,"PM2.5","Catawba",35.728889,-81.365556
"703",2018-04-17,370350004,5.3,"PM2.5","Catawba",35.728889,-81.365556
"704",2018-04-18,370350004,7.7,"PM2.5","Catawba",35.728889,-81.365556
"705",2018-04-19,370350004,6.5,"PM2.5","Catawba",35.728889,-81.365556
"707",2018-04-21,370350004,8.7,"PM2.5","Catawba",35.728889,-81.365556
"708",2018-04-22,370350004,12.1,"PM2.5","Catawba",35.728889,-81.365556
"709",2018-04-23,370350004,4.9,"PM2.5","Catawba",35.728889,-81.365556
"710",2018-04-24,370350004,2.2,"PM2.5","Catawba",35.728889,-81.365556
"711",2018-04-25,370350004,2.6,"PM2.5","Catawba",35.728889,-81.365556
"713",2018-04-27,370350004,4,"PM2.5","Catawba",35.728889,-81.365556
"714",2018-04-28,370350004,8.4,"PM2.5","Catawba",35.728889,-81.365556
"715",2018-04-29,370350004,3.2,"PM2.5","Catawba",35.728889,-81.365556
"716",2018-04-30,370350004,6.9,"PM2.5","Catawba",35.728889,-81.365556
"717",2018-05-01,370350004,8.1,"PM2.5","Catawba",35.728889,-81.365556
"719",2018-05-03,370350004,11.5,"PM2.5","Catawba",35.728889,-81.365556
"720",2018-05-04,370350004,10.6,"PM2.5","Catawba",35.728889,-81.365556
"721",2018-05-05,370350004,14.5,"PM2.5","Catawba",35.728889,-81.365556
"722",2018-05-06,370350004,6.4,"PM2.5","Catawba",35.728889,-81.365556
"723",2018-05-07,370350004,7.8,"PM2.5","Catawba",35.728889,-81.365556
"725",2018-05-09,370350004,11.5,"PM2.5","Catawba",35.728889,-81.365556
"726",2018-05-10,370350004,11.8,"PM2.5","Catawba",35.728889,-81.365556
"727",2018-05-11,370350004,11.3,"PM2.5","Catawba",35.728889,-81.365556
"728",2018-05-12,370350004,14.3,"PM2.5","Catawba",35.728889,-81.365556
"729",2018-05-13,370350004,14.4,"PM2.5","Catawba",35.728889,-81.365556
"730",2018-05-14,370350004,15.5,"PM2.5","Catawba",35.728889,-81.365556
"731",2018-05-15,370350004,7.2,"PM2.5","Catawba",35.728889,-81.365556
"732",2018-05-16,370350004,4.5,"PM2.5","Catawba",35.728889,-81.365556
"734",2018-05-18,370350004,5.8,"PM2.5","Catawba",35.728889,-81.365556
"735",2018-05-19,370350004,7.7,"PM2.5","Catawba",35.728889,-81.365556
"737",2018-05-21,370350004,8,"PM2.5","Catawba",35.728889,-81.365556
"738",2018-05-22,370350004,7.4,"PM2.5","Catawba",35.728889,-81.365556
"739",2018-05-23,370350004,6.1,"PM2.5","Catawba",35.728889,-81.365556
"740",2018-05-24,370350004,10.3,"PM2.5","Catawba",35.728889,-81.365556
"741",2018-05-25,370350004,4.7,"PM2.5","Catawba",35.728889,-81.365556
"742",2018-05-26,370350004,4.5,"PM2.5","Catawba",35.728889,-81.365556
"743",2018-05-27,370350004,7,"PM2.5","Catawba",35.728889,-81.365556
"744",2018-05-28,370350004,3.9,"PM2.5","Catawba",35.728889,-81.365556
"745",2018-05-29,370350004,4.1,"PM2.5","Catawba",35.728889,-81.365556
"746",2018-05-30,370350004,6.8,"PM2.5","Catawba",35.728889,-81.365556
"747",2018-05-31,370350004,5.7,"PM2.5","Catawba",35.728889,-81.365556
"749",2018-06-02,370350004,6.5,"PM2.5","Catawba",35.728889,-81.365556
"750",2018-06-03,370350004,7.7,"PM2.5","Catawba",35.728889,-81.365556
"751",2018-06-04,370350004,5.5,"PM2.5","Catawba",35.728889,-81.365556
"752",2018-06-05,370350004,7.9,"PM2.5","Catawba",35.728889,-81.365556
"753",2018-06-06,370350004,8.5,"PM2.5","Catawba",35.728889,-81.365556
"755",2018-06-08,370350004,17.4,"PM2.5","Catawba",35.728889,-81.365556
"756",2018-06-09,370350004,17.8,"PM2.5","Catawba",35.728889,-81.365556
"757",2018-06-10,370350004,14.1,"PM2.5","Catawba",35.728889,-81.365556
